testo,pagina
"SALMO RESPONSORIALE Signore, vieni presto in mio aiuto. Ho sperato, ho sperato nel Signore, Mi ha tratto da un pozzo di acque tumultuose, Mi ha messo sulla bocca un canto nuovo, Ma io sono povero e bisognoso:",410
"SECONDA LETTURA Dalla lettera agli Ebrei 12, 1-4 Fratelli, anche noi, circondati da tale moltitudine di Egli, di fronte alla gioia che gli era posta dinanzi, si sottopoPensate attentamente a colui che ha sopportato contro di sé Parola di Dio. CANTO AL VANGELO Alleluia, alleluia. Le mie pecore ascoltano la mia voce, dice il Signore, Alleluia.",411
"VANGELO Dal Vangelo secondo Luca 12, 49-53 In quel tempo, Gesù disse ai suoi discepoli: «Sono venuto a gettare fuoco sulla terra, e Pensate che io sia venuto a portare pace sulla terra? No, io vi Parola del Signore.",412
"XXI DOMENICA PRIMA LETTURA Dal libro del profeta Isaìa 66, 18b-21 Così dice il Signore: «Io verrò a radunare tutte le genti e tutte le lingue; Io porrò in essi un segno e manderò i loro superstiti alle Ricondurranno tutti i vostri fratelli da tutte le genti come ofAnche tra loro mi prenderò sacerdoti levìti, dice il Signore». Parola di Dio.",413
"SALMO RESPONSORIALE Tutti i popoli vedranno la gloria del Signore. Genti tutte, lodate il Signore, Perché forte è il suo amore per noi SECONDA LETTURA Dalla lettera agli Ebrei 12, 5-7.11-13 Fratelli, avete già dimenticato l’esortazione a voi riÈ per la vostra correzione che voi soffrite! Dio vi tratta come",414
"Perciò, rinfrancate le mani inerti e le ginocchia fiacche e Parola di Dio. CANTO AL VANGELO Alleluia, alleluia. Io sono la via, la verità e la vita, dice il Signore; Alleluia.",415
"VANGELO Dal Vangelo secondo Luca 13, 22-30 In quel tempo, Gesù passava insegnando per Un tale gli chiese: «Signore, sono pochi quelli Disse loro: «Sforzatevi di entrare per la porta stretta, perché Là ci sarà pianto e stridore di denti, quando vedrete Abramo, Verranno da oriente e da occidente, da settentrione e da mezParola del Signore.",416
"XXII DOMENICA PRIMA LETTURA Dal libro del Siràcide 3, 19-21.30-31 (NV) [gr. 3, 17-20.28-29] Figlio, compi le tue opere con mitezza, Molti sono gli uomini orgogliosi e superbi, Per la misera condizione del superbo non c’è rimedio, Parola di Dio.",417
"SALMO RESPONSORIALE Hai preparato, o Dio, una casa per il povero. I giusti si rallegrano, Padre degli orfani e difensore delle vedove Pioggia abbondante hai riversato, o Dio,",418
"SECONDA LETTURA Dalla lettera agli Ebrei 12, 18-19.22-24a Fratelli, non vi siete avvicinati a qualcosa di tangibile Voi invece vi siete accostati al monte Sion, alla città del Dio Parola di Dio. CANTO AL VANGELO Alleluia, alleluia. Prendete il mio giogo sopra di voi, dice il Signore, Alleluia.",419
"VANGELO Dal Vangelo secondo Luca 14, 1.7-14 Avvenne che un sabato Gesù si recò a casa di Diceva agli invitati una parabola, notando coDisse poi a colui che l’aveva invitato: «Quando offri un pranParola del Signore.",420
"XXIII DOMENICA PRIMA LETTURA Dal libro della Sapienza 9, 13-18 Quale uomo può conoscere il volere di Dio? I ragionamenti dei mortali sono timidi A stento immaginiamo le cose della terra, Chi avrebbe conosciuto il tuo volere, Così vennero raddrizzati i sentieri di chi è sulla terra; Parola di Dio.",421
"SALMO RESPONSORIALE Signore, sei stato per noi un rifugio Tu fai ritornare l’uomo in polvere, Tu li sommergi: Insegnaci a contare i nostri giorni Saziaci al mattino con il tuo amore:",422
"SECONDA LETTURA Dalla lettera di san Paolo apostolo a Filèmone 9b-10.12-17 Carissimo, ti esorto, io, Paolo, così come sono, vecAvrei voluto tenerlo con me perché mi assistesse al posto Per questo forse è stato separato da te per un momento: perSe dunque tu mi consideri amico, accoglilo come me stesso. Parola di Dio.",423
"CANTO AL VANGELO Alleluia, alleluia. Fa’ risplendere il tuo volto sul tuo servo Alleluia. VANGELO Chi non rinuncia a tutti i suoi averi, Dal Vangelo secondo Luca 14, 25-33 In quel tempo, una folla numerosa andava con «Se uno viene a me e non mi ama più di quanColui che non porta la propria croce e non viene dietro a me, Chi di voi, volendo costruire una torre, non siede prima a cal-",424
"di finire il lavoro, tutti coloro che vedono comincino a deriOppure quale re, partendo in guerra contro un altro re, non Così chiunque di voi non rinuncia a tutti i suoi averi, non può Parola del Signore.",427
"XXIV DOMENICA PRIMA LETTURA Dal libro dell’Èsodo 32, 7-11.13-14 In quei giorni, il Signore disse a Mosè: «Va’, scendi, Il Signore disse inoltre a Mosè: «Ho osservato questo popolo: Mosè allora supplicò il Signore, suo Dio, e disse: «Perché, Si-",428
"Il Signore si pentì del male che aveva minacciato di fare al Parola di Dio. SALMO RESPONSORIALE Ricordati di me, Signore, nel tuo amore. Pietà di me, o Dio, nel tuo amore; Crea in me, o Dio, un cuore puro, Signore, apri le mie labbra",429
"SECONDA LETTURA Dalla prima lettera di san Paolo apostolo a Timòteo 1, 12-17 Figlio mio, rendo grazie a colui che mi ha reso forte, Questa parola è degna di fede e di essere accolta da tutti: CriAl Re dei secoli, incorruttibile, invisibile e unico Dio, onore e Parola di Dio.",430
"CANTO AL VANGELO Alleluia, alleluia. Dio ha riconciliato a sé il mondo in Cristo, Alleluia. VANGELO Ci sarà gioia in cielo Dal Vangelo secondo Luca 15, 1-32 In quel tempo, si avvicinavano a Gesù tutti i Ed egli disse loro questa parabola: «Chi di voi,",431
"Oppure, quale donna, se ha dieci monete e ne perde una, non Disse ancora: «Un uomo aveva due figli. Il più giovane dei Quando era ancora lontano, suo padre lo vide, ebbe compas-",432
"facciamo festa, perché questo mio figlio era morto ed è torIl figlio maggiore si trovava nei campi. Al ritorno, quando fu Parola del Signore.",433
"Forma breve: Ci sarà gioia in cielo Dal Vangelo secondo Luca 15, 1-10 In quel tempo, si avvicinavano a Gesù tutti i Ed egli disse loro questa parabola: «Chi di voi, Oppure, quale donna, se ha dieci monete e ne perde una, non Parola del Signore.",434
"XXV DOMENICA PRIMA LETTURA Dal libro del profeta Amos 8, 4-7 Il Signore mi disse: «Ascoltate questo, Il Signore lo giura per il vanto di Giacobbe: Parola di Dio.",435
"SALMO RESPONSORIALE Benedetto il Signore che rialza il povero. Lodate, servi del Signore, Su tutte le genti eccelso è il Signore, Solleva dalla polvere il debole,",436
"SECONDA LETTURA Dalla prima lettera di san Paolo apostolo a Timòteo 2, 1-8 Figlio mio, raccomando, prima di tutto, che si facciaUno solo, infatti, è Dio e uno solo anche il mediatore fra Dio Voglio dunque che in ogni luogo gli uomini preghino, alzando Parola di Dio.",437
"CANTO AL VANGELO Alleluia, alleluia. Gesù Cristo da ricco che era, si è fatto povero per voi, Alleluia. VANGELO Non potete servire Dio e la ricchezza. Dal Vangelo secondo Luca 16, 1-13 In quel tempo, Gesù diceva ai discepoli: «Un uomo ricco aveva un amministratore, e L’amministratore disse tra sé: “Che cosa farò, ora che il mio",438
"Chiamò uno per uno i debitori del suo padrone e disse al priIl padrone lodò quell’amministratore disonesto, perché aveva Ebbene, io vi dico: fatevi degli amici con la ricchezza disoneChi è fedele in cose di poco conto, è fedele anche in cose imNessun servitore può servire due padroni, perché o odierà l’uParola del Signore.",439
"Forma breve: Non potete servire Dio e la ricchezza. Dal Vangelo secondo Luca 16, 10-13 In quel tempo, Gesù diceva ai discepoli: «Chi è fedele in cose di poco conto, è fedele Nessun servitore può servire due padroni, perché o odierà l’uParola del Signore.",440
"XXVI DOMENICA PRIMA LETTURA Dal libro del profeta Amos 6, 1a.4-7 Guai agli spensierati di Sion Parola di Dio.",441
"SALMO RESPONSORIALE Loda il Signore, anima mia. Il Signore rimane fedele per sempre Il Signore ridona la vista ai ciechi, Egli sostiene l’orfano e la vedova,",442
"SECONDA LETTURA Dalla prima lettera di san Paolo apostolo a Timòteo 6, 11-16 Tu, uomo di Dio, evita queste cose; tendi invece alla Davanti a Dio, che dà vita a tutte le cose, e a Gesù Cristo, che Parola di Dio.",443
"CANTO AL VANGELO Alleluia, alleluia. Gesù Cristo da ricco che era, si è fatto povero per voi, Alleluia. VANGELO Nella vita, tu hai ricevuto i tuoi beni, Dal Vangelo secondo Luca 16, 19-31 In quel tempo, Gesù disse ai farisei: «C’era un uomo ricco, che indossava vestiti di Un giorno il povero morì e fu portato dagli angeli accanto ad",444
"pietà di me e manda Lazzaro a intingere nell’acqua la punta Ma Abramo rispose: “Figlio, ricòrdati che, nella vita, tu hai riE quello replicò: “Allora, padre, ti prego di mandare Lazzaro a Parola del Signore.",445
"XXVII DOMENICA PRIMA LETTURA Dal libro del profeta Abacuc 1, 2-3; 2, 2-4 Fino a quando, Signore, implorerò aiuto Il Signore rispose e mi disse: Parola di Dio.",446
"SALMO RESPONSORIALE Ascoltate oggi la voce del Signore. Venite, cantiamo al Signore, Entrate: prostràti, adoriamo, Se ascoltaste oggi la sua voce!",447
"SECONDA LETTURA Dalla seconda lettera di san Paolo apostolo a Timòteo 1, 6-8.13-14 Figlio mio, ti ricordo di ravvivare il dono di Dio, che è Non vergognarti dunque di dare testimonianza al Signore noPrendi come modello i sani insegnamenti che hai udito da me Parola di Dio. CANTO AL VANGELO Alleluia, alleluia. La parola del Signore rimane in eterno: Alleluia.",448
"VANGELO Dal Vangelo secondo Luca 17, 5-10 In quel tempo, gli apostoli dissero al Signore: Il Signore rispose: «Se aveste fede quanto un Chi di voi, se ha un servo ad arare o a pascolare il gregge, gli Così anche voi, quando avrete fatto tutto quello che vi è stato Parola del Signore.",449
"XXVIII DOMENICA PRIMA LETTURA Dal secondo libro dei Re 5, 14-17 In quei giorni, Naamàn [, il comandante dell’esercito Tornò con tutto il seguito da [Elisèo,] l’uomo di Dio; entrò e Allora Naamàn disse: «Se è no, sia permesso almeno al tuo Parola di Dio.",450
"SALMO RESPONSORIALE Il Signore ha rivelato ai popoli la sua giustizia. Cantate al Signore un canto nuovo, Il Signore ha fatto conoscere la sua salvezza, Tutti i confini della terra hanno veduto",451
"SECONDA LETTURA Dalla seconda lettera di san Paolo apostolo a Timòteo 2, 8-13 Figlio mio, Ma la parola di Dio non è incatenata! Perciò io sopporto ogni Questa parola è degna di fede: Parola di Dio.",452
"CANTO AL VANGELO Alleluia, alleluia. In ogni cosa rendete grazie: Alleluia. VANGELO Non si è trovato nessuno che tornasse indietro Dal Vangelo secondo Luca 17, 11-19 Lungo il cammino verso Gerusalemme, Gesù atEntrando in un villaggio, gli vennero incontro Uno di loro, vedendosi guarito, tornò indietro lodando Dio a",453
Ma Gesù osservò: «Non ne sono stati purificati dieci? E gli alParola del Signore.,454
"XXIX DOMENICA PRIMA LETTURA Dal libro dell’Èsodo 17, 8-13 In quei giorni, Amalèk venne a combattere contro Mosè disse a Giosuè: «Scegli per noi alcuni uomini Quando Mosè alzava le mani, Israele prevaleva; ma quando le Giosuè sconfisse Amalèk e il suo popolo, passandoli poi a fil Parola di Dio.",455
"SALMO RESPONSORIALE Il mio aiuto viene dal Signore. Alzo gli occhi verso i monti: Non lascerà vacillare il tuo piede, Il Signore è il tuo custode, Il Signore ti custodirà da ogni male:",456
"SECONDA LETTURA Dalla seconda lettera di san Paolo apostolo a Timòteo 3, 14 – 4, 2 Figlio mio, tu rimani saldo in quello che hai imparato Tutta la Scrittura, ispirata da Dio, è anche utile per insegnare, Ti scongiuro davanti a Dio e a Cristo Gesù, che verrà a giudiParola di Dio. CANTO AL VANGELO Alleluia, alleluia. La parola di Dio è viva ed efficace, Alleluia.",457
"VANGELO Dal Vangelo secondo Luca 18, 1-8 In quel tempo, Gesù diceva ai suoi discepoli una «In una città viveva un giudice, che non temePer un po’ di tempo egli non volle; ma poi disse tra sé: “AnE il Signore soggiunse: «Ascoltate ciò che dice il giudice diParola del Signore.",458
"XXX DOMENICA PRIMA LETTURA Dal libro del Siràcide 35, 15b-17.20-22a Il Signore è giudice Non è parziale a danno del povero La preghiera del povero attraversa le nubi Parola di Dio.",459
"SALMO RESPONSORIALE Il povero grida e il Signore lo ascolta. Benedirò il Signore in ogni tempo, Il volto del Signore contro i malfattori, Il Signore è vicino a chi ha il cuore spezzato,",460
"SECONDA LETTURA Dalla seconda lettera di san Paolo apostolo a Timòteo 4, 6-8.16-18 Figlio mio, io sto già per essere versato in offerta ed Nella mia prima difesa in tribunale nessuno mi ha assistito; Il Signore mi libererà da ogni male e mi porterà in salvo nei Parola di Dio.",461
"CANTO AL VANGELO Alleluia, alleluia. Dio ha riconciliato a sé il mondo in Cristo, Alleluia. VANGELO Il pubblicano tornò a casa giustificato, Dal Vangelo secondo Luca 18, 9-14 In quel tempo, Gesù disse ancora questa para«Due uomini salirono al tempio a pregare: uno Il fariseo, stando in piedi, pregava così tra sé: “O Dio, ti rin-",462
"Il pubblicano invece, fermatosi a distanza, non osava nemmeIo vi dico: questi, a differenza dell’altro, tornò a casa sua giuParola del Signore.",463
"XXXI DOMENICA PRIMA LETTURA Dal libro della Sapienza 11, 22 – 12, 2 Signore, tutto il mondo davanti a te è come polvere Hai compassione di tutti, perché tutto puoi, Tu infatti ami tutte le cose che esistono Come potrebbe sussistere una cosa, se tu non l’avessi voluta? Tu sei indulgente con tutte le cose, perché sono tue,",464
"Per questo tu correggi a poco a poco quelli che sbagliano Parola di Dio. SALMO RESPONSORIALE Benedirò il tuo nome per sempre, Signore. O Dio, mio re, voglio esaltarti Misericordioso e pietoso è il Signore, Ti lodino, Signore, tutte le tue opere Fedele è il Signore in tutte le sue parole",465
"SECONDA LETTURA Dalla seconda lettera di san Paolo apostolo ai Tessalonicési 1, 11 – 2, 2 Fratelli, preghiamo continuamente per voi, perché il Riguardo alla venuta del Signore nostro Gesù Cristo e al noParola di Dio. CANTO AL VANGELO Alleluia, alleluia. Dio ha tanto amato il mondo da dare il Figlio unigenito; Alleluia.",466
"VANGELO Dal Vangelo secondo Luca 19, 1-10 In quel tempo, Gesù entrò nella città di Gèrico e Quando giunse sul luogo, Gesù alzò lo sguardo e gli disse: Ma Zacchèo, alzatosi, disse al Signore: «Ecco, Signore, io do Gesù gli rispose: «Oggi per questa casa è venuta la salvezza, Parola del Signore.",469
"XXXII DOMENICA PRIMA LETTURA Dal secondo libro dei Maccabèi 7, 1-2.9-14 In quei giorni, ci fu il caso di sette fratelli che, presi Uno di loro, facendosi interprete di tutti, disse: «Che cosa [E il secondo,] giunto all’ultimo respiro, disse: «Tu, o scelleDopo costui fu torturato il terzo, che alla loro richiesta mise",470
"Fatto morire anche questo, si misero a straziare il quarto con Parola di Dio. SALMO RESPONSORIALE Ci sazieremo, Signore, contemplando il tuo volto. Ascolta, Signore, la mia giusta causa, Tieni saldi i miei passi sulle tue vie Custodiscimi come pupilla degli occhi,",471
"SECONDA LETTURA Dalla seconda lettera di san Paolo apostolo ai Tessalonicési 2, 16 – 3, 5 Fratelli, lo stesso Signore nostro Gesù Cristo e Dio, Per il resto, fratelli, pregate per noi, perché la parola del SiRiguardo a voi, abbiamo questa fiducia nel Signore: che quanParola di Dio.",472
"CANTO AL VANGELO Alleluia, alleluia. Gesù Cristo è il primogenito dei morti: Alleluia. VANGELO Dio non è dei morti, ma dei viventi. Dal Vangelo secondo Luca 20, 27-38 In quel tempo, si avvicinarono a Gesù alcuni Gesù rispose loro: «I figli di questo mondo prendono moglie",473
"vita futura e della risurrezione dai morti, non prendono né Parola del Signore. Forma breve: Dio non è dei morti, ma dei viventi. Dal Vangelo secondo Luca 20, 27.34-38 In quel tempo, disse Gesù ad alcuni sadducèi, i «I figli di questo mondo prendono moglie e Che poi i morti risorgano, lo ha indicato anche Mosè a propoParola del Signore.",474
"XXXIII DOMENICA PRIMA LETTURA Dal libro del profeta Malachìa 3, 19-20a Ecco: sta per venire il giorno rovente come un forno. Allora tutti i superbi e tutti coloro che commettono Per voi, che avete timore del mio nome, sorgerà con raggi beParola di Dio.",475
"SALMO RESPONSORIALE Il Signore giudicherà il mondo con giustizia. Cantate inni al Signore con la cetra, Risuoni il mare e quanto racchiude, Giudicherà il mondo con giustizia",476
"SECONDA LETTURA Dalla seconda lettera di san Paolo apostolo ai Tessalonicési 3, 7-12 Fratelli, sapete in che modo dovete prenderci a moNon che non ne avessimo diritto, ma per darci a voi come moSentiamo infatti che alcuni fra voi vivono una vita disordinaParola di Dio. CANTO AL VANGELO Alleluia, alleluia. Risollevatevi e alzate il capo, Alleluia.",479
"VANGELO Dal Vangelo secondo Luca 21, 5-19 In quel tempo, mentre alcuni parlavano del Gli domandarono: «Maestro, quando dunque accadranno quePoi diceva loro: «Si solleverà nazione contro nazione e regno Ma prima di tutto questo metteranno le mani su di voi e vi",480
"Sarete traditi perfino dai genitori, dai fratelli, dai parenti e Con la vostra perseveranza salverete la vostra vita». Parola del Signore.",481
"SOLENNITÀ DI NOSTRO SIGNORE PRIMA LETTURA Dal secondo libro di Samuèle 5, 1-3 In quei giorni, vennero tutte le tribù d’Israele da DaVennero dunque tutti gli anziani d’Israele dal re a Ebron, il re Parola di Dio.",482
"SALMO RESPONSORIALE Andremo con gioia alla casa del Signore. Quale gioia, quando mi dissero: È là che salgono le tribù, SECONDA LETTURA Dalla lettera di san Paolo apostolo ai Colossési 1, 12-20 Fratelli, ringraziate con gioia il Padre che vi ha resi È lui che ci ha liberati dal potere delle tenebre",483
"Egli è immagine del Dio invisibile, Egli è anche il capo del corpo, della Chiesa. Parola di Dio.",484
"CANTO AL VANGELO Alleluia, alleluia. Benedetto colui che viene nel nome del Signore! Alleluia. VANGELO Signore, ricordati di me Dal Vangelo secondo Luca 23, 35-43 In quel tempo, [dopo che ebbero crocifisso GeAnche i soldati lo deridevano, gli si accostavaUno dei malfattori appesi alla croce lo insultava: «Non sei tu",485
"va dicendo: «Non hai alcun timore di Dio, tu che sei condanE disse: «Gesù, ricordati di me quando entrerai nel tuo reParola del Signore.",486
DAL PROPRIO,489
"PRESENTAZIONE Festa Quando questa festa ricorre in domenica, si proclamano le tre letture qui PRIMA LETTURA Entrerà nel suo tempio il Signore che voi cercate. Dal libro del profeta Malachìa 3, 1-4 Così dice il Signore Dio: «Ecco, io manderò un mio messaggero a preparare la Chi sopporterà il giorno della sua venuta? Chi resisterà al suo Siederà per fondere e purificare l’argento; purificherà i figli Allora l’offerta di Giuda e di Gerusalemme sarà gradita al SiParola di Dio.",491
"SALMO RESPONSORIALE Vieni, Signore, nel tuo tempio santo. Alzate, o porte, la vostra fronte, Chi è questo re della gloria? Alzate, o porte, la vostra fronte, Chi è mai questo re della gloria?",492
"SECONDA LETTURA Dalla lettera agli Ebrei 2, 14-18 Poiché i figli hanno in comune il sangue e la carne, Egli infatti non si prende cura degli angeli, ma della stirpe di Infatti, proprio per essere stato messo alla prova e avere sofParola di Dio.",493
"CANTO AL VANGELO Alleluia, alleluia. I miei occhi hanno visto la tua salvezza: Alleluia. VANGELO I miei occhi hanno visto la tua salvezza. Dal Vangelo secondo Luca 2, 22-40 Quando furono compiuti i giorni della loro puOra a Gerusalemme c’era un uomo di nome Simeone, uomo",494
"Mosso dallo Spirito, si recò al tempio e, mentre i genitori vi Il padre e la madre di Gesù si stupivano delle cose che si diC’era anche una profetessa, Anna, figlia di Fanuèle, della Quando ebbero adempiuto ogni cosa secondo la legge del SiParola del Signore.",495
"Forma breve: I miei occhi hanno visto la tua salvezza. Dal Vangelo secondo Luca 2, 22-32 Quando furono compiuti i giorni della loro puOra a Gerusalemme c’era un uomo di nome Simeone, uomo Mosso dallo Spirito, si recò al tempio e, mentre i genitori vi Parola del Signore.",496
"NATIVITÀ Solennità Alla Messa vespertina PRIMA LETTURA Dal libro del profeta Geremìa 1, 4-10 Nei giorni del re Giosìa mi fu rivolta questa parola «Prima di formarti nel grembo materno, Risposi: «Ahimè, Signore Dio! Il Signore stese la mano",497
"sopra le nazioni e sopra i regni Parola di Dio. SALMO RESPONSORIALE Dal grembo di mia madre sei tu il mio sostegno. In te, Signore, mi sono rifugiato, Sii tu la mia roccia, Sei tu, mio Signore, la mia speranza, La mia bocca racconterà la tua giustizia,",498
"SECONDA LETTURA Dalla prima lettera di san Pietro apostolo 1, 8-12 Carissimi, voi amate Gesù Cristo, pur senza averlo viSu questa salvezza indagarono e scrutarono i profeti, che Parola di Dio.",499
"CANTO AL VANGELO Alleluia, alleluia. Venne per rendere testimonianza alla luce Alleluia. VANGELO Ti darà un figlio e tu lo chiamerai Giovanni. Dal Vangelo secondo Luca 1, 5-17 Al tempo di Erode, re della Giudea, vi era un saAvvenne che, mentre Zaccarìa svolgeva le sue funzioni sacer-",500
"toccò in sorte, secondo l’usanza del servizio sacerdotale, di Apparve a lui un angelo del Signore, ritto alla destra dell’altaParola del Signore.",501
"NATIVITÀ Alla Messa del giorno PRIMA LETTURA Dal libro del profeta Isaìa 49, 1-6 Ascoltatemi, o isole, Io ho risposto: «Invano ho faticato, Ora ha parlato il Signore,",502
"e Dio era stato la mia forza – Parola di Dio. SALMO RESPONSORIALE Io ti rendo grazie: Signore, tu mi scruti e mi conosci, Sei tu che hai formato i miei reni Meravigliose sono le tue opere,",503
"SECONDA LETTURA Dagli Atti degli Apostoli 13, 22-26 In quei giorni, [nella sinagoga di Antiòchia di Pisì«Dio suscitò per i nostri padri Davide come re, al Dalla discendenza di lui, secondo la promessa, Dio inviò, coDiceva Giovanni sul finire della sua missione: “Io non sono Fratelli, figli della stirpe di Abramo, e quanti fra voi siete tiParola di Dio.",504
"CANTO AL VANGELO Alleluia, alleluia. Tu, bambino, sarai chiamato profeta dell’Altissimo Alleluia. VANGELO Giovanni è il suo nome. Dal Vangelo secondo Luca 1, 57-66.80 Per Elisabetta si compì il tempo del parto e dieOtto giorni dopo vennero per circoncidere il bambino e vole-",505
"Allora domandavano con cenni a suo padre come voleva che si Tutti i loro vicini furono presi da timore, e per tutta la regioIl bambino cresceva e si fortificava nello spirito. Visse in reParola del Signore.",506
"SANTI PIETRO E PAOLO Solennità Alla Messa vespertina PRIMA LETTURA Dagli Atti degli Apostoli 3, 1-10 In quei giorni, Pietro e Giovanni salivano al tempio per Costui, vedendo Pietro e Giovanni che stavano per entrare nel Pietro gli disse: «Non possiedo né argento né oro, ma quello Di colpo i suoi piedi e le caviglie si rinvigorirono e, balzato Tutto il popolo lo vide camminare e lodare Dio e riconosceva-",507
"Bella del tempio, e furono ricolmi di meraviglia e stupore per Parola di Dio. SALMO RESPONSORIALE Per tutta la terra si diffonde il loro annuncio. I cieli narrano la gloria di Dio, Senza linguaggio, senza parole,",508
"SECONDA LETTURA Dalla lettera di san Paolo apostolo ai Gàlati 1, 11-20 Fratelli, vi dichiaro che il Vangelo da me annunciato Voi avete certamente sentito parlare della mia condotta di un Ma quando Dio, che mi scelse fin dal seno di mia madre e mi In seguito, tre anni dopo, salii a Gerusalemme per andare a Parola di Dio.",509
"CANTO AL VANGELO Alleluia, alleluia. Signore, tu conosci tutto; Alleluia. VANGELO Pasci i miei agnelli, pasci le mie pecore. Dal Vangelo secondo Giovanni 21, 15-19 Dopo che si fu manifestato risorto ai suoi disce[ Gli disse di nuovo, per la seconda volta: «Simone, figlio di Gli disse per la terza volta: «Simone, figlio di Giovanni, mi",510
"gli domandasse «Mi vuoi bene?», e gli disse: «Signore, tu coE, detto questo, aggiunse: «Seguimi». Parola del Signore.",511
"SANTI PIETRO E PAOLO Alla Messa del giorno PRIMA LETTURA Dagli Atti degli Apostoli 12, 1-11 In quel tempo il re Erode cominciò a perseguitare alMentre Pietro dunque era tenuto in carcere, dalla Chiesa saliEd ecco, gli si presentò un angelo del Signore e una luce sfol-",512
"uscì e prese a seguirlo, ma non si rendeva conto che era Essi oltrepassarono il primo posto di guardia e il secondo e Pietro allora, rientrato in sé, disse: «Ora so veramente che il Parola di Dio.",513
"SALMO RESPONSORIALE Il Signore mi ha liberato da ogni paura. Benedirò il Signore in ogni tempo, Magnificate con me il Signore, Guardate a lui e sarete raggianti, L’angelo del Signore si accampa",514
"SECONDA LETTURA Dalla seconda lettera di san Paolo apostolo a Timòteo 4, 6-8.17-18 Figlio mio, io sto già per essere versato in offerta ed Ora mi resta soltanto la corona di giustizia che il Signore, il Il Signore però mi è stato vicino e mi ha dato forza, perché io Il Signore mi libererà da ogni male e mi porterà in salvo nei Parola di Dio.",515
"CANTO AL VANGELO Alleluia, alleluia. Tu sei Pietro e su questa pietra edificherò la mia Chiesa Alleluia. VANGELO Tu sei Pietro, a te darò le chiavi del regno dei cieli. Dal Vangelo secondo Matteo 16, 13-19 In quel tempo, Gesù, giunto nella regione di CeDisse loro: «Ma voi, chi dite che io sia?». Rispose Simon PieE Gesù gli disse: «Beato sei tu, Simone, figlio di Giona, per-",516
che è nei cieli. E io a te dico: tu sei Pietro e su questa pietra Parola del Signore. Per la Messa votiva di san Pietro apostolo si utilizzano le letture della festa Per la festa votiva di san Paolo apostolo si utilizzano le letture della festa,517
"TRASFIGURAZIONE Festa Quando questa festa ricorre in domenica, si proclamano le tre letture qui PRIMA LETTURA La sua veste era candida come la neve. Dal libro del profeta Daniele 7, 9-10.13-14 Io continuavo a guardare,",518
"Guardando ancora nelle visioni notturne, Parola di Dio. SALMO RESPONSORIALE Il Signore regna, il Dio di tutta la terra. Il Signore regna: esulti la terra, I monti fondono come cera davanti al Signore, Perché tu, Signore,",519
"SECONDA LETTURA Dalla seconda lettera di san Pietro apostolo 1, 16-19 Carissimi, vi abbiamo fatto conoscere la potenza e la Egli infatti ricevette onore e gloria da Dio Padre, quando E abbiamo anche, solidissima, la parola dei profeti, alla quale Parola di Dio. CANTO AL VANGELO Alleluia, alleluia. Questi è il Figlio mio, l’amato: Alleluia.",520
"VANGELO Dal Vangelo secondo Luca 9, 28b-36 In quel tempo, Gesù prese con sé Pietro, GioMentre pregava, il suo volto cambiò d’aspetto e Pietro e i suoi compagni erano oppressi dal sonno; ma, quanMentre questi si separavano da lui, Pietro disse a Gesù: «MaeMentre parlava così, venne una nube e li coprì con la sua omAppena la voce cessò, restò Gesù solo. Essi tacquero e in quei Parola del Signore.",521
"ASSUNZIONE Solennità Alla Messa vespertina PRIMA LETTURA Dal primo libro delle Cronache 15, 3-4.15-16; 16, 1-2 In quei giorni, Davide convocò tutto Israele a GerusaI figli dei levìti sollevarono l’arca di Dio sulle loro spalle per Introdussero dunque l’arca di Dio e la collocarono al centro Quando ebbe finito di offrire gli olocausti e i sacrifici di coParola di Dio.",522
"SALMO RESPONSORIALE Sorgi, Signore, tu e l’arca della tua potenza. Ecco, abbiamo saputo che era in Èfrata, I tuoi sacerdoti si rivestano di giustizia Sì, il Signore ha scelto Sion,",523
"SECONDA LETTURA Dalla prima lettera di san Paolo apostolo ai Corìnzi 15, 54b-57 Fratelli, quando questo corpo mortale si sarà vestito Il pungiglione della morte è il peccato e la forza del peccato Parola di Dio. CANTO AL VANGELO Alleluia, alleluia. Beati coloro che ascoltano la parola di Dio Alleluia.",524
"VANGELO Dal Vangelo secondo Luca 11, 27-28 In quel tempo, mentre Gesù parlava alle folle, Ma egli disse: «Beati piuttosto coloro che ascolParola del Signore.",525
"ASSUNZIONE Alla Messa del giorno PRIMA LETTURA Dal libro dell’Apocalisse di san Giovanni apostolo 11, 19a; 12, 1-6a.10ab Si aprì il tempio di Dio che è nel cielo e apparve nel Un segno grandioso apparve nel cielo: una donna veAllora apparve un altro segno nel cielo: un enorme drago rosIl drago si pose davanti alla donna, che stava per partorire, in Essa partorì un figlio maschio, destinato a governare tutte le",526
"Allora udii una voce potente nel cielo che diceva: Parola di Dio. SALMO RESPONSORIALE Risplende la regina, Signore, alla tua destra. Figlie di re fra le tue predilette; Ascolta, figlia, guarda, porgi l’orecchio: Il re è invaghito della tua bellezza. Dietro a lei le vergini, sue compagne,",527
