id_canti,titolo,score_vector_similarity,score_text_similarity,score_deviation,score_selection,score_history,score,adeguatezza
2145,Fuoco d'amore,,0.26,0.03,,,16,:material-dots-horizontal: Mh
2750,Riuniti nel suo nome,,0.29,-0.0,,,16,:material-dots-horizontal: Mh
1626,O Amore Ineffabile,,0.25,0.05,,,16,:material-dots-horizontal: Mh
1601,Anima di Cristo,,0.27,0.03,,,16,:material-dots-horizontal: Mh
2350,Benedetto sei Signor ,,0.24,0.05,,,16,:material-dots-horizontal: Mh
1893,Canterò le meraviglie del Signor,,0.3,-0.01,,,16,:material-dots-horizontal: Mh
238,Il Signore mi guardi e mi benedica,,0.31,-0.03,,,16,:material-dots-horizontal: Mh
12,Agnello di Dio,,0.32,-0.03,,,16,:material-dots-horizontal: Mh
500,Pane di vita nuova,,0.39,0.02,,0.08,16,:material-dots-horizontal: Mh
2161,Santo,,0.26,0.04,,,16,:material-dots-horizontal: Mh
1992,Spirito Santo (Espiritus Santo),,0.28,0.02,,,16,:material-dots-horizontal: Mh
2041,Bisogna che Cristo cresca,,0.25,0.04,,,16,:material-dots-horizontal: Mh
2312,Santo Santo,,0.3,-0.01,,,16,:material-dots-horizontal: Mh
2387,Sia lode all'Agnello,,0.24,0.05,,,16,:material-dots-horizontal: Mh
2257,Yes Lord,,0.24,0.05,,,16,:material-dots-horizontal: Mh
2276,Santo,,0.28,0.02,,,16,:material-dots-horizontal: Mh
2277,Olio di Letizia,,0.26,0.03,,,16,:material-dots-horizontal: Mh
2650,Pietre vive,,0.31,-0.03,,,16,:material-dots-horizontal: Mh
490,Vieni Spirito Forza dall'alto,,0.25,0.04,,,16,:material-dots-horizontal: Mh
3031,Viene in mezzo a noi il Dio della Gioia,,0.35,-0.07,,,16,:material-dots-horizontal: Mh
1794,Sei Dio,,0.3,-0.02,,,16,:material-dots-horizontal: Mh
3028,Lu Missía,,0.23,0.08,,,16,:material-dots-horizontal: Mh
1987,Canto dei tre giovani,,0.33,-0.05,,,16,:material-dots-horizontal: Mh
2926,Alleluia,,0.28,0.0,,,16,:material-dots-horizontal: Mh
2974,Noi abbiamo creduto al tuo amore,,0.34,-0.07,,,16,:material-dots-horizontal: Mh
368,Prendi la mia vita,,0.35,-0.0,,0.11,16,:material-dots-horizontal: Mh
1830,Gloria a te,,0.28,-0.0,,,16,:material-dots-horizontal: Mh
1575,Dio è amore,,0.31,-0.03,,,16,:material-dots-horizontal: Mh
2318,Santo,,0.27,0.03,,,16,:material-dots-horizontal: Mh
459,Ti ringraziamo,,0.32,-0.04,,,16,:material-dots-horizontal: Mh
1651,Talità Kum,,0.23,0.08,,,16,:material-dots-horizontal: Mh
2178,Porta le nostre preghiere,,0.31,-0.02,,,16,:material-dots-horizontal: Mh
2204,Sollevate porte i vostri frontali,,0.31,-0.03,,,16,:material-dots-horizontal: Mh
130,Col Tuo amor,,0.27,0.03,,,16,:material-dots-horizontal: Mh
1735,Santo (Do Re Mi),,0.29,-0.02,,,15,:material-dots-horizontal: Mh
2046,La barca,,0.26,0.01,,,15,:material-dots-horizontal: Mh
2287,O Dio tu sei il mio Dio,,0.29,-0.02,,,15,:material-dots-horizontal: Mh
291,Lodi di Dio altissimo,,0.26,0.01,,,15,:material-dots-horizontal: Mh
2034,Osanna cantiamo al Signor,,0.25,0.03,,,15,:material-dots-horizontal: Mh
2626,Giovani e Vecchi ,,0.3,-0.03,,,15,:material-dots-horizontal: Mh
2886,Accogli nel tuo grembo,,0.31,-0.06,,,15,:material-dots-horizontal: Mh
2258,Dal cielo scende la benedizione,,0.3,-0.04,,,15,:material-dots-horizontal: Mh
1787,Perchè la vostra gioia sia piena,,0.27,-0.01,,,15,:material-dots-horizontal: Mh
2413,Al tuo santo altar,,0.26,0.01,,,15,:material-dots-horizontal: Mh
1609,Madre del cielo,,0.27,-0.01,,,15,:material-dots-horizontal: Mh
362,Preghiera,,0.31,-0.06,,,15,:material-dots-horizontal: Mh
136,Come Maria,,0.31,-0.04,,,15,:material-dots-horizontal: Mh
1,Abbà Misericordia,,0.25,0.03,,,15,:material-dots-horizontal: Mh
2927,Santo,,0.27,0.01,,,15,:material-dots-horizontal: Mh
1847,Ave Maria stella del mattino,,0.32,-0.06,,,15,:material-dots-horizontal: Mh
1941,Santo,,0.26,0.01,,,15,:material-dots-horizontal: Mh
1833,Consolate il mio popolo,,0.24,0.04,,,15,:material-dots-horizontal: Mh
1766,Io con voi,,0.25,0.03,,,15,:material-dots-horizontal: Mh
2439,"T’adoriam, Ostia divina",,0.21,0.08,,,15,:material-dots-horizontal: Mh
2372,Non sei più tu che cerchi me,,0.22,0.06,,,15,:material-dots-horizontal: Mh
404,Santo,,0.26,0.01,,,15,:material-dots-horizontal: Mh
272,La luna,,0.26,0.02,,,15,:material-dots-horizontal: Mh
2614,Lode e onore a Te,,0.22,0.07,,,15,:material-dots-horizontal: Mh
5,Accogli i nostri doni,,0.25,0.02,,,15,:material-dots-horizontal: Mh
345,Pace a te (Nel Signore io ti do la pace),,0.24,0.04,,,15,:material-dots-horizontal: Mh
1796,Siamo arrivati,,0.26,0.01,,,15,:material-dots-horizontal: Mh
1647,Stasera sono a mani vuote,,0.27,0.01,,,15,:material-dots-horizontal: Mh
2328,Santo,,0.25,0.02,,,15,:material-dots-horizontal: Mh
2323,Risplendi Gerusalemme,,0.28,-0.01,,,15,:material-dots-horizontal: Mh
1784,Santo (Ci doniamo a Te),,0.26,0.01,,,15,:material-dots-horizontal: Mh
2641,"Tuo è il regno, tua è la potenza",,0.27,0.01,,,15,:material-dots-horizontal: Mh
294,Madre della speranza,,0.3,-0.03,,,15,:material-dots-horizontal: Mh
2872,Con il Tuo sangue,,0.27,0.01,,,15,:material-dots-horizontal: Mh
2613,Luce in Noi ,,0.34,-0.08,,,15,:material-dots-horizontal: Mh
1694,"Gloria, gloria, gloria io l’ho incontrato",,0.23,0.06,,,15,:material-dots-horizontal: Mh
2992,"Agnello di Dio, miserere nobis",,0.25,0.0,,,14,:material-dots-horizontal: Mh
2232,"Tu, nostro Pastore",,0.28,-0.04,,,14,:material-dots-horizontal: Mh
1751,E' un tetto la mano di Dio,,0.31,-0.07,,,14,:material-dots-horizontal: Mh
2425,Ecco l'acqua,,0.26,-0.0,,,14,:material-dots-horizontal: Mh
1572,Agnello di Dio,,0.29,-0.05,,,14,:material-dots-horizontal: Mh
159,Dio Regna,,0.28,-0.03,,,14,:material-dots-horizontal: Mh
1588,Lode e Gloria,,0.34,-0.12,,,14,:material-dots-horizontal: Mh
1923,Santo Santo,,0.26,-0.0,,,14,:material-dots-horizontal: Mh
2857,La forza del tuo amore,,0.31,-0.08,,,14,:material-dots-horizontal: Mh
2299,Narrano i cieli,,0.33,-0.1,,,14,:material-dots-horizontal: Mh
2558,Inno a Sant'Isidoro Agricoltore,,0.3,-0.07,,,14,:material-dots-horizontal: Mh
1822,Il seme del tuo campo,,0.33,-0.09,,,14,:material-dots-horizontal: Mh
1664,Vero cibo è il tuo corpo,,0.24,0.02,,,14,:material-dots-horizontal: Mh
2800,Mi hai amato per primo,,0.24,0.02,,,14,:material-dots-horizontal: Mh
2121,Who you say I am,,0.17,0.1,,,14,:material-dots-horizontal: Mh
247,Invocazione allo Spirito,,0.22,0.03,,,14,:material-dots-horizontal: Mh
1857,Santo,,0.27,-0.02,,,14,:material-dots-horizontal: Mh
1989,Andro' a vederla un di',,0.24,0.02,,,14,:material-dots-horizontal: Mh
2519,Ecco il legno,,0.26,-0.0,,,14,:material-dots-horizontal: Mh
2362,Donna Maria,,0.23,0.03,,,14,:material-dots-horizontal: Mh
241,In notte placida,,0.25,-0.0,,,14,:material-dots-horizontal: Mh
2654,Gesù ti adoro,,0.29,-0.04,,,14,:material-dots-horizontal: Mh
2187,Acclamiamo a Dio,,0.28,-0.04,,,14,:material-dots-horizontal: Mh
496,Voglio ringraziare,,0.25,0.01,,,14,:material-dots-horizontal: Mh
2417,A te nostro Padre,,0.23,0.03,,,14,:material-dots-horizontal: Mh
2586,Incontro a Te,,0.28,-0.03,,,14,:material-dots-horizontal: Mh
2022,Apri le tue braccia (v2),,0.28,-0.03,,,14,:material-dots-horizontal: Mh
42,Alto e Glorioso Dio,,0.27,-0.03,,,14,:material-dots-horizontal: Mh
2278,Manda il Tuo Spirito Signore,,0.29,-0.04,,,14,:material-dots-horizontal: Mh
1659,Dammi i Tuoi Occhi,,0.27,-0.02,,,14,:material-dots-horizontal: Mh
2162,Be thou my vision,,0.18,0.1,,,14,:material-dots-horizontal: Mh
2699,Ci perdonerai,,0.25,0.01,,,14,:material-dots-horizontal: Mh
2742,Lode,,0.31,-0.08,,,14,:material-dots-horizontal: Mh
2023,Oggi è nato per noi,,0.26,-0.02,,,14,:material-dots-horizontal: Mh
1612,Vieni Spirito di Dio,,0.25,-0.0,,,14,:material-dots-horizontal: Mh
1595,Inno al Signore della tempesta,,0.28,-0.03,,,14,:material-dots-horizontal: Mh
2208,Vieni Santo Spirito,,0.23,0.03,,,14,:material-dots-horizontal: Mh
2306,Inno alla carita,,0.21,0.05,,,14,:material-dots-horizontal: Mh
1684,Celebriamo il Signore,,0.25,0.01,,,14,:material-dots-horizontal: Mh
2369,Oh Maria quanto sei bella,,0.22,0.03,,,14,:material-dots-horizontal: Mh
402,Santo,,0.26,-0.0,,,14,:material-dots-horizontal: Mh
2255,Lode a te o Cristo,,0.24,0.01,,,14,:material-dots-horizontal: Mh
1889,Ai piedi di Gesù (semplificata),,0.28,-0.06,,,13,:material-dots-horizontal: Mh
2697,Parole di vita,,0.26,-0.04,,,13,:material-dots-horizontal: Mh
2770,Dal profondo o Signore,,0.31,-0.1,,,13,:material-dots-horizontal: Mh
2336,Nel tuo cuore sia la pace,,0.24,0.0,,,13,:material-dots-horizontal: Mh
2735,Notte di Luce,,0.23,0.01,,,13,:material-dots-horizontal: Mh
1910,Nel Signore io ti do la pace,,0.22,0.02,,,13,:material-dots-horizontal: Mh
2620,Com'è bello (dar lode al Signor),,0.28,-0.05,,,13,:material-dots-horizontal: Mh
405,Santo (GUC),,0.29,-0.08,,,13,:material-dots-horizontal: Mh
2740,Lodate Dio,,0.27,-0.05,,,13,:material-dots-horizontal: Mh
1849,Lasciati fare,,0.22,0.02,,,13,:material-dots-horizontal: Mh
2635,Sii esaltato ,,0.23,0.0,,,13,:material-dots-horizontal: Mh
1876,Santo,,0.24,-0.01,,,13,:material-dots-horizontal: Mh
401,Santo,,0.25,-0.02,,,13,:material-dots-horizontal: Mh
2184,Santo 2019,,0.24,-0.01,,,13,:material-dots-horizontal: Mh
1446,Ai piedi di Gesù,,0.28,-0.06,,,13,:material-dots-horizontal: Mh
2084,Signore Pietà,,0.25,-0.01,,,13,:material-dots-horizontal: Mh
1622,Saldo è il mio cuore,,0.3,-0.08,,,13,:material-dots-horizontal: Mh
1461,Credo,,0.17,0.07,,,13,:material-dots-horizontal: Mh
144,Credo in Te,,0.38,0.03,,-0.0,13,:material-dots-horizontal: Mh
324,Noi veglieremo,,0.25,-0.02,,,13,:material-dots-horizontal: Mh
3021,Stillate cieli dall'alto,,0.29,-0.08,,,13,:material-dots-horizontal: Mh
39,"Alleluia, Signore sei venuto",,0.29,-0.08,,,13,:material-dots-horizontal: Mh
2040,Con tutto il cuor,,0.23,-0.0,,,13,:material-dots-horizontal: Mh
2050,"Alleluja, lodate il Signore",,0.25,-0.02,,,13,:material-dots-horizontal: Mh
2089,Sanctus,,0.18,0.06,,,13,:material-dots-horizontal: Mh
406,Santo (Osanna Eh),,0.24,-0.01,,,13,:material-dots-horizontal: Mh
2373,Io ho una gioia nel cuore ,,0.29,-0.06,,,13,:material-dots-horizontal: Mh
1614,Come incenso,,0.29,-0.07,,0.14,13,:material-dots-horizontal: Mh
2338,Oggi ci hai chiamati,,0.29,-0.06,,,13,:material-dots-horizontal: Mh
1967,"Tota pulchra es, Maria",,0.19,0.06,,,13,:material-dots-horizontal: Mh
81,Benedetto Tu Signore,,0.23,0.01,,,13,:material-dots-horizontal: Mh
2150,Santo nelle Altezze ,,0.2,0.04,,,13,:material-dots-horizontal: Mh
344,Pace a te,,0.22,0.02,,,13,:material-dots-horizontal: Mh
2810,"Lode a Te, o Cristo",,0.27,-0.05,,,13,:material-dots-horizontal: Mh
2382,Alleluia a Colui che risuscitò ,,0.29,-0.1,,,12,:material-dots-horizontal: Mh
1641,Santo,,0.24,-0.02,,,12,:material-dots-horizontal: Mh
2798,Nostra gloria è la Croce,,0.29,-0.09,,,12,:material-dots-horizontal: Mh
2058,Miserere mei,,0.22,-0.0,,,12,:material-dots-horizontal: Mh
3058,Santo,,0.24,-0.04,,,12,:material-dots-horizontal: Mh
409,Santo il Signore,,0.25,-0.04,,,12,:material-dots-horizontal: Mh
73,Beati quelli che ascoltano,,0.38,-0.15,,0.08,12,:material-dots-horizontal: Mh
1916,"Cammina insieme a noi, Maria",,0.23,-0.01,,,12,:material-dots-horizontal: Mh
1644,Santo Rock (Santo sei Signore),,0.24,-0.03,,,12,:material-dots-horizontal: Mh
2674,La Madre,,0.28,-0.09,,,12,:material-dots-horizontal: Mh
441,Spirito di Dio (Consacrami),,0.24,-0.03,,,12,:material-dots-horizontal: Mh
2125,"Del tuo Spirito, Signore",,0.29,-0.09,,,12,:material-dots-horizontal: Mh
2648,Sanctus! Holy!,,0.22,-0.0,,,12,:material-dots-horizontal: Mh
2340,Questo è il giorno,,0.34,-0.15,,,12,:material-dots-horizontal: Mh
2064,Crea in me o Dio un cuore puro,,0.22,0.0,,,12,:material-dots-horizontal: Mh
1855,"Cantate al Signore, cantatelo nei secoli",,0.26,-0.05,,,12,:material-dots-horizontal: Mh
3102,O Santissima,,0.22,-0.01,,,12,:material-dots-horizontal: Mh
2890,Andate in tutto il mondo,,0.29,-0.09,,,12,:material-dots-horizontal: Mh
2497,Beato chi dimora in Te,,0.24,-0.04,,,12,:material-dots-horizontal: Mh
2261,Pane per noi spezzato,,0.26,-0.05,,,12,:material-dots-horizontal: Mh
126,Chi ci separerà,,0.25,-0.04,,,12,:material-dots-horizontal: Mh
1877,E' Santo,,0.27,-0.06,,,12,:material-dots-horizontal: Mh
2060,Dove la carità è vera,,0.21,0.0,,,12,:material-dots-horizontal: Mh
3024,"Tota pulchra es, Maria",,0.18,0.05,,,12,:material-dots-horizontal: Mh
1412,Invochiamo la Tua Presenza,,0.18,0.04,,,12,:material-dots-horizontal: Mh
1545,Acclamate al Signore,,0.26,-0.06,,,12,:material-dots-horizontal: Mh
1905,Solo in Dio riposa l'anima mia,,0.23,-0.01,,,12,:material-dots-horizontal: Mh
2202,Santo,,0.22,-0.01,,,12,:material-dots-horizontal: Mh
1884,Benedetto sei Tu Signore ,,0.2,0.03,,,12,:material-dots-horizontal: Mh
1753,Santo,,0.24,-0.02,,,12,:material-dots-horizontal: Mh
2335,Santo il Signore,,0.24,-0.02,,,12,:material-dots-horizontal: Mh
2047,Vexilla regis prodeunt,,0.12,0.09,,,11,:material-dots-horizontal: Mh
474,Venite fedeli,,0.21,-0.02,,,11,:material-dots-horizontal: Mh
1579,Signore cerchi i figli tuoi,,0.2,0.0,,,11,:material-dots-horizontal: Mh
2484,Come la cerva - Salmo 41,,0.21,-0.02,,,11,:material-dots-horizontal: Mh
1829,Misericordias Domini,,0.16,0.05,,,11,:material-dots-horizontal: Mh
1745,Beati voi,,0.18,0.03,,,11,:material-dots-horizontal: Mh
1937,Rallegratevi,,0.28,-0.1,,,11,:material-dots-horizontal: Mh
13,Alla mensa del Signore,,0.29,-0.12,,,11,:material-dots-horizontal: Mh
337,Ogni mia parola,,0.23,-0.03,,,11,:material-dots-horizontal: Mh
2074,Misericordes sicut Pater! (Inno dell'Anno Santo della Misericordia),,0.24,-0.05,,,11,:material-dots-horizontal: Mh
2470,Spirito Santo cuore dell'umanità,,0.2,-0.01,,,11,:material-dots-horizontal: Mh
2349,Santo è il Signore ,,0.22,-0.02,,,11,:material-dots-horizontal: Mh
1691,Gloria al suo nom,,0.23,-0.05,,,11,:material-dots-horizontal: Mh
2307,Santo Santo,,0.22,-0.02,,,11,:material-dots-horizontal: Mh
2332,Osanna al Figlio di David (v2),,0.27,-0.1,,,11,:material-dots-horizontal: Mh
347,"Pace sia, pace a voi",,0.2,-0.01,,,11,:material-dots-horizontal: Mh
2097,Canoni - Questa notte,,0.17,0.02,,,10,:material-dots-horizontal: Mh
1603,Regina della Pace,,0.18,-0.0,,,10,:material-dots-horizontal: Mh
1577,Manda il Tuo Spirito,,0.21,-0.04,,,10,:material-dots-horizontal: Mh
2325,Santo Spirito,,0.17,0.01,,,10,:material-dots-horizontal: Mh
1789,Quando busserò,,0.17,0.02,,,10,:material-dots-horizontal: Mh
2619,A te elevo la voce,,0.24,-0.07,,,10,:material-dots-horizontal: Mh
2260,Fammi conoscere,,0.27,-0.12,,,10,:material-dots-horizontal: Mh
2492,Alzate il vostro sguardo,,0.19,-0.01,,,10,:material-dots-horizontal: Mh
2342,Osanna,,0.22,-0.04,,,10,:material-dots-horizontal: Mh
399,Santo,,0.22,-0.04,,,10,:material-dots-horizontal: Mh
2430,Dolce signora dell'alleanza,,0.26,-0.09,,,10,:material-dots-horizontal: Mh
1723,Kol rina vishoua (Qol - rinna - wishua),,0.19,-0.01,,,10,:material-dots-horizontal: Mh
1919,Festa con Te,,0.28,-0.13,,,10,:material-dots-horizontal: Mh
1606,El Shaddai,,0.22,-0.05,,,10,:material-dots-horizontal: Mh
2164,Trasformaci in te,,0.26,-0.09,,,10,:material-dots-horizontal: Mh
1977,Alleluia di taizé,,0.21,-0.04,,,10,:material-dots-horizontal: Mh
2213,Santo (Come fuoco vivo) v2,,0.21,-0.04,,,10,:material-dots-horizontal: Mh
1608,Guariscimi o mio Signor,,0.17,0.02,,,10,:material-dots-horizontal: Mh
1671,Alleluia Canto per Cristo (v2),,0.18,-0.0,,,10,:material-dots-horizontal: Mh
2692,Ascolterò la tua parola,,0.31,-0.17,,,10,:material-dots-horizontal: Mh
2443,E' nato nel mondo ,,0.15,0.03,,,10,:material-dots-horizontal: Mh
2604,Gerico Cadrà,,0.3,-0.14,,,10,:material-dots-horizontal: Mh
397,Santo,,0.21,-0.04,,,10,:material-dots-horizontal: Mh
101,Canoni - Magnificat,0.3551425306449687,0.0,-0.03,,,10,:material-dots-horizontal: Mh
478,Verbum Panis,,0.18,0.01,,,10,:material-dots-horizontal: Mh
2039,Adoratio - Viva Gesu',,0.17,-0.01,,,9,:material-dots-horizontal: Mh
2658,È nato Dio per noi,,0.21,-0.05,,,9,:material-dots-horizontal: Mh
2565,Sacro torrente,,0.19,-0.04,,,9,:material-dots-horizontal: Mh
1799,Spirito Santo,,0.19,-0.03,,,9,:material-dots-horizontal: Mh
2877,"Signore , tu sei la nostra via",,0.21,-0.05,,,9,:material-dots-horizontal: Mh
2167,Vieni Signore Vieni (Maranatha),,0.17,-0.0,,,9,:material-dots-horizontal: Mh
1817,Venite applaudiamo al Signore  (Salmo 94),,0.31,-0.18,,,9,:material-dots-horizontal: Mh
502,Lord I Need You,,0.11,0.06,,,9,:material-dots-horizontal: Mh
1736,Come un fiume d'acqua viva,,0.18,-0.02,,,9,:material-dots-horizontal: Mh
2364,Saldo è il mio cuore Dio,,0.22,-0.07,,,9,:material-dots-horizontal: Mh
2345,Signore pietà  ,,0.18,-0.02,,,9,:material-dots-horizontal: Mh
2402,Dio ti adorerò ,,0.19,-0.04,,,9,:material-dots-horizontal: Mh
2431,Cantico della creazione,,0.22,-0.07,,,9,:material-dots-horizontal: Mh
191,Evenhu Shalom,,0.16,0.01,,,9,:material-dots-horizontal: Mh
1882,"Alleluia, è risorto il Signor",,0.27,-0.13,,,9,:material-dots-horizontal: Mh
403,Santo (Gen Verde),,0.18,-0.03,,,9,:material-dots-horizontal: Mh
2816,Alleluia (Dio ha visitato il suo popolo),,0.25,-0.12,,,9,:material-dots-horizontal: Mh
2546,Manda il tuo spirito ,,0.22,-0.08,,,9,:material-dots-horizontal: Mh
220,Guarda questa offerta,,0.21,-0.05,,,9,:material-dots-horizontal: Mh
2875,Christ is my hope,,0.24,-0.1,,,9,:material-dots-horizontal: Mh
2883,"Santo, Santo è il Signore ",,0.19,-0.04,,,9,:material-dots-horizontal: Mh
2172,Le Beatitudini,,0.16,0.01,,,9,:material-dots-horizontal: Mh
235,Il Signore è la Luce,,0.23,-0.09,,,9,:material-dots-horizontal: Mh
2286,Chiesa del Risorto,,0.31,-0.18,,,9,:material-dots-horizontal: Mh
1845,La pietra (salmo 117),,0.15,0.01,,,9,:material-dots-horizontal: Mh
2406,"Lodate, lodate",,0.2,-0.04,,,9,:material-dots-horizontal: Mh
2481,Ave Maria di Fatima,,0.14,-0.0,,,8,:material-dots-horizontal: Mh
2267,Ascolta Israele,,0.15,0.0,,,8,:material-dots-horizontal: Mh
260,Jesus Christ you are my life,,0.2,-0.07,,,8,:material-dots-horizontal: Mh
2652,Santo (Nato per noi),,0.18,-0.05,,,8,:material-dots-horizontal: Mh
2243,Alleluia Gv 13,,0.19,-0.05,,,8,:material-dots-horizontal: Mh
2446,Alleluja - Cristo è risorto dai morti,,0.13,0.01,,,8,:material-dots-horizontal: Mh
410,"Santo, Signore",,0.14,0.01,,,8,:material-dots-horizontal: Mh
2724,"Eli, Eli, lamma sabactani",,0.12,0.03,,,8,:material-dots-horizontal: Mh
2802,Shemà Israel,,0.16,-0.03,,,8,:material-dots-horizontal: Mh
2116,Ave Maria,,0.17,-0.04,,,8,:material-dots-horizontal: Mh
1607,Cantate al Signore,,0.23,-0.1,,,8,:material-dots-horizontal: Mh
1002,Santo è il Signore,,0.16,-0.03,,,8,:material-dots-horizontal: Mh
2210,Saluto alla Vergine,,0.2,-0.08,,,8,:material-dots-horizontal: Mh
1383,Nel nome del Padre,,0.18,-0.04,,,8,:material-dots-horizontal: Mh
2135,Aprimi gli occhi del cuore,,0.18,-0.04,,,8,:material-dots-horizontal: Mh
2171,Maria porta dell'avvento,,0.17,-0.04,,,8,:material-dots-horizontal: Mh
2091,Santo ,,0.2,-0.06,,,8,:material-dots-horizontal: Mh
2036,Danza della carità,,0.14,0.0,,,8,:material-dots-horizontal: Mh
24,Alleluia di Natale,,0.24,-0.14,,,7,:material-dots-horizontal: Mh
2396,A te Signor leviamo i cuori,,0.19,-0.07,,,7,:material-dots-horizontal: Mh
2776,Invoca il nome del tuo Signore,,0.2,-0.09,,,7,:material-dots-horizontal: Mh
1848,Grazie Signore,,0.26,-0.16,,,7,:material-dots-horizontal: Mh
436,Sotto il Tuo manto,,0.19,-0.07,,,7,:material-dots-horizontal: Mh
2796,Luce dei miei passi,,0.23,-0.12,,,7,:material-dots-horizontal: Mh
186,Effonderò il mio Spirito,,0.16,-0.05,,,7,:material-dots-horizontal: Mh
2319,Joy to the world,,0.11,0.03,,,7,:material-dots-horizontal: Mh
2409,Benedizione di San Francesco,,0.19,-0.07,,,7,:material-dots-horizontal: Mh
1943,Vieni o Spirito Creatore,,0.28,-0.19,,,7,:material-dots-horizontal: Mh
2783,Mistero della fede - Tu ci hai Redenti,,0.17,-0.06,,,7,:material-dots-horizontal: Mh
2615,Dai confini del mondo,,0.23,-0.13,,,7,:material-dots-horizontal: Mh
2462,Alleluia con il cuore,,0.24,-0.15,,,7,:material-dots-horizontal: Mh
1821,"Santo, Santo, Santo",,0.17,-0.05,,,7,:material-dots-horizontal: Mh
2169,"Cantate al Signore, alleluia",,0.24,-0.16,,,6,:material-dots-horizontal: Mh
2359,T'invochiamo Spirito,,0.13,-0.02,,,6,:material-dots-horizontal: Mh
1904,Questa famiglia ti benedice,,0.16,-0.06,,,6,:material-dots-horizontal: Mh
1861,Ti saluto San Giuseppe,,0.15,-0.05,,,6,:material-dots-horizontal: Mh
2434,Nome dolcissimo,,0.14,-0.04,,,6,:material-dots-horizontal: Mh
2426,Ave Maria di Lourdes,,0.13,-0.03,,,6,:material-dots-horizontal: Mh
2158,Alleluia è tempo della gioia,,0.24,-0.17,,,6,:material-dots-horizontal: Mh
2766,Alleluia dello Spirito,,0.21,-0.12,,,6,:material-dots-horizontal: Mh
275,La Pace Sia con Te,,0.14,-0.05,,,6,:material-dots-horizontal: Mh
396,Santo C.M.,,0.14,-0.05,,,6,:material-dots-horizontal: Mh
2088,La tua anima è benedetta dal cielo,,0.25,-0.17,,,6,:material-dots-horizontal: Mh
2096,Canoni - Dona la pace,,0.18,-0.1,,,6,:material-dots-horizontal: Mh
408,Santo è Santo,,0.14,-0.03,,,6,:material-dots-horizontal: Mh
3023,Ave Maris stella,,0.08,0.03,,,6,:material-dots-horizontal: Mh
1840,Salvator Mundi,,0.07,0.05,,,6,:material-dots-horizontal: Mh
1988,É l'ora che pia,,0.12,-0.01,,,6,:material-dots-horizontal: Mh
2653,O cieli piovete dall'alto,,0.18,-0.09,,,6,:material-dots-horizontal: Mh
2384,Dai la mano a tuo fratello,,0.17,-0.09,,,5,:material-dots-horizontal: Mh
2279,Come la cerva,,0.12,-0.04,,,5,:material-dots-horizontal: Mh
2475,"Alleluia, ecco lo sposo",,0.21,-0.16,,,5,:material-dots-horizontal: Mh
1605,Spirito Santo soffio di vita,,0.11,-0.03,,,5,:material-dots-horizontal: Mh
2,"Abbà, Padre (ascoltami)",,0.11,-0.02,,,5,:material-dots-horizontal: Mh
2403,Noi t’invochiamo,,0.14,-0.06,,,5,:material-dots-horizontal: Mh
2657,Annunciamo la Tua morte,,0.15,-0.08,,,5,:material-dots-horizontal: Mh
1711,Spirito del Dio vivente,,0.19,-0.15,,,4,:material-dots-horizontal: Mh
2010,Mistero della Fede,,0.16,-0.1,,,4,:material-dots-horizontal: Mh
2314,Magnificat - Mina,,0.07,0.01,,,4,:material-dots-horizontal: Mh
1990,Voglio adorare te,,0.11,-0.04,,,4,:material-dots-horizontal: Mh
1878,Ti lodino i popoli Dio,,0.12,-0.06,,,4,:material-dots-horizontal: Mh
69,Ave Maria (Verbum Panis),,0.11,-0.04,,,4,:material-dots-horizontal: Mh
2095,"Canoni - Confitemini, Domino (Ringrazia il Signore perché è buono)",0.387766729533497,0.0,-0.25,,,4,:material-dots-horizontal: Mh
1903,Dona la pace,,0.16,-0.12,,,4,:material-dots-horizontal: Mh
23,Alleluia Canto per Cristo,,0.23,-0.23,,,3,:material-dots-horizontal: Mh
2123,Alleluia 7,0.431121902974947,0.0,-0.32,,,3,:material-dots-horizontal: Mh
19,Alleluia (la nostra festa),,0.2,-0.18,,,3,:material-dots-horizontal: Mh
1824,Alleluia (venite a me),,0.16,-0.14,,,3,:material-dots-horizontal: Mh
2206,Vidi l’acqua,,0.07,-0.03,,,3,:material-dots-horizontal: Mh
2007,Viene il Signore,,0.23,-0.21,,,3,:material-dots-horizontal: Mh
1746,"Alleluia, oggi è nato",,0.19,-0.18,,,3,:material-dots-horizontal: Mh
1961,Facciamo festa,,0.14,-0.11,,,3,:material-dots-horizontal: Mh
2640,Stirpe eletta ,,0.08,-0.03,,,3,:material-dots-horizontal: Mh
364,Preghiera dei poveri di Yahvè,,0.11,-0.06,,,3,:material-dots-horizontal: Mh
1815,Cantate inni a Dio,,0.09,-0.04,,,3,:material-dots-horizontal: Mh
2228,Magnifica il Signore anima mia,,0.25,-0.27,,,2,:material-dots-horizontal: Mh
2094,"Canoni - Adoramus Te, Domine",,0.03,-0.0,,,2,:material-dots-horizontal: Mh
462,Ti seguirò,,0.1,-0.07,,,2,:material-dots-horizontal: Mh
27,"Alleluia, cantate al Signore",,0.24,-0.26,,,2,:material-dots-horizontal: Mh
1642,Salve Regina [Latino],,0.05,-0.01,,,2,:material-dots-horizontal: Mh
2581,Girl On A Mission,,0.05,-0.02,,,2,:material-dots-horizontal: Mh
315,Nei cieli un grido risuonò,,0.21,-0.22,,,2,:material-dots-horizontal: Mh
